Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Spain,ESP,2010,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0136005573369304
Spain,ESP,2009,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00496848127824499
Spain,ESP,2008,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00856231068180693
Spain,ESP,2007,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0130322538441415
Spain,ESP,2006,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00865357476411874
Spain,ESP,2005,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00313336492174585
Spain,ESP,2004,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000985815894227028
Spain,ESP,2003,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000497466478649298
Spain,ESP,2002,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000349832430235042
Spain,ESP,2001,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Spain,ESP,2000,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Spain,ESP,1999,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Spain,ESP,1998,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0
Spain,ESP,1997,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00152912638291455
Spain,ESP,1996,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000916453740746669
Spain,ESP,1995,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00184313854805623
Spain,ESP,1994,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00191178157903595
Spain,ESP,1993,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000125596794906483
Spain,ESP,1992,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000887213763965064
Spain,ESP,1991,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.000630111098959282
Spain,ESP,1990,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0234025777291699
Spain,ESP,1989,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.105781674181044
Spain,ESP,1988,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.120221153931143
Spain,ESP,1987,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00352615896911864
Spain,ESP,1986,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00167570023824867
Spain,ESP,1985,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00206962930704605
Spain,ESP,1984,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0076740383797748
Spain,ESP,1983,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00588873316938447
Spain,ESP,1982,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00525541914049508
Spain,ESP,1981,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00924506675100337
Spain,ESP,1980,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0255857146273968
Spain,ESP,1979,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0184731171502887
Spain,ESP,1978,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00654162728512634
Spain,ESP,1977,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0110631227346616
Spain,ESP,1976,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0169886509545156
Spain,ESP,1975,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0128415252043455
Spain,ESP,1974,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0791900906240586
Spain,ESP,1973,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0690457932100754
Spain,ESP,1972,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.020035651144135
Spain,ESP,1971,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0247887275816595
Spain,ESP,1970,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0335605577084364
Spain,ESP,2017,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,6012321.90048441
Spain,ESP,2016,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,5507824.64410112
Spain,ESP,2015,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,14274427.2540123
Spain,ESP,2014,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,42756271.3047349
Spain,ESP,2013,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,67972621.6553664
Spain,ESP,2012,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,23227947.4818222
Spain,ESP,2011,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,27737281.6319645
Spain,ESP,2010,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,25046501.9296098
Spain,ESP,2009,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,13923051.2936154
Spain,ESP,2008,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,51974448.3855347
Spain,ESP,2007,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,25930607.2606163
Spain,ESP,2006,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,21758697.3040262
Spain,ESP,2005,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,25546029.6489002
Spain,ESP,2004,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,44261666.6797709
Spain,ESP,2003,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,24953988.7206944
Spain,ESP,2002,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,50141718.1464179
Spain,ESP,2001,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,67575608.3605006
Spain,ESP,2000,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,29661080.468998
Spain,ESP,1999,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,14768094.9776417
Spain,ESP,1998,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,7906238.96638027
Spain,ESP,1997,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,19356368.0199271
Spain,ESP,1996,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,37013570.9026703
Spain,ESP,1995,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,35275553.1192537
Spain,ESP,1994,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,37094579.2614867
Spain,ESP,1993,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,48412207.0105785
Spain,ESP,1992,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,70555101.2708507
Spain,ESP,1991,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,76133919.0557412
Spain,ESP,1990,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,110088095.886618
Spain,ESP,1989,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,102052387.996386
Spain,ESP,1988,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,77457345.7762746
Spain,ESP,1987,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,112772446.720851
Spain,ESP,1986,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,70163838.8267336
Spain,ESP,1985,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,193556059.932969
Spain,ESP,1984,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,176498607.484794
Spain,ESP,1983,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,259104252.393752
Spain,ESP,1982,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,121805568.859305
Spain,ESP,1981,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,99857456.3917919
Spain,ESP,1980,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,178623314.30623
Spain,ESP,1979,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,92908657.2541613
Spain,ESP,1978,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,35646540.409677
Spain,ESP,1977,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,37771473.5670874
Spain,ESP,1976,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,64983777.5207947
Spain,ESP,1975,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,67289304.9285312
Spain,ESP,1974,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,64226298.5497605
Spain,ESP,1973,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3008855.01850875
Spain,ESP,1972,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,799505.771970741
Spain,ESP,1971,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,773709.679264994
Spain,ESP,1970,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,603987.558622042
Spain,ESP,2017,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000458955870265985
Spain,ESP,2016,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.000444179406782349
Spain,ESP,2015,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00118953560450103
Spain,ESP,2014,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00312089571567408
Spain,ESP,2013,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00503500901150862
Spain,ESP,2012,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00174646221667836
Spain,ESP,2011,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00189981381040853
Spain,ESP,2010,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00177634765458226
Spain,ESP,2009,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00094714634650445
Spain,ESP,2008,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00326883323179464
Spain,ESP,2007,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00180073661532058
Spain,ESP,2006,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0017547336535505
Spain,ESP,2005,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00224087979376317
Spain,ESP,2004,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00417562893205385
Spain,ESP,2003,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00277266541341048
Spain,ESP,2002,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00719393373693227
Spain,ESP,2001,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0109168995735865
Spain,ESP,2000,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00500186854451906
Spain,ESP,1999,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00234414205994312
Spain,ESP,1998,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00129186911215364
Spain,ESP,1997,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00331444657875464
Spain,ESP,1996,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00583810266603633
Spain,ESP,1995,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00578287756053339
Spain,ESP,1994,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0071335729349013
Spain,ESP,1993,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00929217025155058
Spain,ESP,1992,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.011306907254944
Spain,ESP,1991,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0133334359116885
Spain,ESP,1990,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.020732221447574
Spain,ESP,1989,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0248302647193153
Spain,ESP,1988,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0208779907752762
Spain,ESP,1987,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0358007767367782
Spain,ESP,1986,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0282918704946507
Spain,ESP,1985,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.108131877057524
Spain,ESP,1984,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.104437045848991
Spain,ESP,1983,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.155152246942366
Spain,ESP,1982,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0634404004475549
Spain,ESP,1981,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0501796263275336
Spain,ESP,1980,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.077662310567926
Spain,ESP,1979,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0436190879127518
Spain,ESP,1978,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0224192078048283
Spain,ESP,1977,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0288331859290743
Spain,ESP,1976,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0555416901887134
Spain,ESP,1975,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0590257060776589
Spain,ESP,1974,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.066182274339687
Spain,ESP,1973,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00385014733818167
Spain,ESP,1972,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00136402969319133
Spain,ESP,1971,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00167641650467995
Spain,ESP,1970,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00149091762194995
Spain,ESP,2017,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,584208631.943521
Spain,ESP,2016,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,560684547.209938
Spain,ESP,2015,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,609371215.68494
Spain,ESP,2014,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,692197124.869202
Spain,ESP,2013,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,739019424.802992
Spain,ESP,2012,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,769406823.572579
Spain,ESP,2011,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,880464286.381023
Spain,ESP,2010,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,820242594.475406
Spain,ESP,2009,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,891386226.531692
Spain,ESP,2008,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,991996577.237252
Spain,ESP,2007,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,911691397.299019
Spain,ESP,2006,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,816781196.260281
Spain,ESP,2005,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,794364664.080581
Spain,ESP,2004,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,747007787.343569
Spain,ESP,2003,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,674869531.185063
Spain,ESP,2002,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,529257341.896932
Spain,ESP,2001,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,488000214.675179
Spain,ESP,2000,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,483319617.088191
Spain,ESP,1999,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,552436138.9998
Spain,ESP,1998,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,560709009.158287
Spain,ESP,1997,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,560653777.827934
Spain,ESP,1996,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,650914943.272891
Spain,ESP,1995,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,637900163.141216
Spain,ESP,1994,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,570013091.70012
Spain,ESP,1993,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,601601750.463707
Spain,ESP,1992,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,744571877.506578
Spain,ESP,1991,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,722083198.075664
Spain,ESP,1990,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,685068369.23821
Spain,ESP,2017,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0445960787743145
Spain,ESP,2016,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.045216495742737
Spain,ESP,2015,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0507809346404117
Spain,ESP,2014,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0505253375816936
Spain,ESP,2013,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0547421796150365
Spain,ESP,2012,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0578501371107202
Spain,ESP,2011,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0603057730397961
Spain,ESP,2010,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.058173233650738
Spain,ESP,2009,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0606385188116798
Spain,ESP,2008,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0623897218388209
Spain,ESP,2007,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0633119025902097
Spain,ESP,2006,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.065869451311313
Spain,ESP,2005,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0696811108842615
Spain,ESP,2004,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0704724327682612
Spain,ESP,2003,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.074985503465007
Spain,ESP,2002,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.075933621506016
Spain,ESP,2001,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0788368682835507
Spain,ESP,2000,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0815041512796275
Spain,ESP,1999,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0876882760317143
Spain,ESP,1998,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.091619119143511
Spain,ESP,1997,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.096002359217112
Spain,ESP,1996,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.102667972125062
Spain,ESP,1995,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.104573797236265
Spain,ESP,1994,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.109617902250023
Spain,ESP,1993,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.115470585501671
Spain,ESP,1992,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.11932241626708
Spain,ESP,1991,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.126459404216404
Spain,ESP,1990,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.129014758801923
Spain,ESP,2017,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.00292759
Spain,ESP,2016,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.60912834
Spain,ESP,2015,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.58922664
Spain,ESP,2014,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.53753082
Spain,ESP,2013,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.29903747
Spain,ESP,2012,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.79720065
Spain,ESP,2011,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,18.97756587
Spain,ESP,2010,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.87325147
Spain,ESP,2009,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.59787072
Spain,ESP,2008,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.96205892
Spain,ESP,2007,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.23269627
Spain,ESP,2006,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.61650963
Spain,ESP,2005,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.78721662
Spain,ESP,2004,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.29588637
Spain,ESP,2003,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.05568345
Spain,ESP,2002,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.33791369
Spain,ESP,2001,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.66164807
Spain,ESP,2000,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.57386834
Spain,ESP,1999,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.64987962
Spain,ESP,1998,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.17343024
Spain,ESP,1997,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.50668961
Spain,ESP,1996,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.51728257
Spain,ESP,1995,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.78770007
Spain,ESP,1994,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.41106676
Spain,ESP,1993,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.64844098
Spain,ESP,1992,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.88205046
Spain,ESP,1991,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.73047567
Spain,ESP,1990,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.34802875
Spain,ESP,1989,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.83643728
Spain,ESP,1988,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.45318792
Spain,ESP,1987,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.25851613
Spain,ESP,1986,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.36445121
Spain,ESP,1985,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.45978258
Spain,ESP,1984,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,20.79914619
Spain,ESP,1983,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.09852733
Spain,ESP,1982,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.22369412
Spain,ESP,1981,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,19.13411627
Spain,ESP,1980,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,21.04891666
Spain,ESP,1979,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.09936792
Spain,ESP,1978,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.13243132
Spain,ESP,1977,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.50631715
Spain,ESP,1976,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.05263607
Spain,ESP,1975,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,25.56535011
Spain,ESP,2017,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,74198720878
Spain,ESP,2016,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,63800282980
Spain,ESP,2015,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,47857792320
Spain,ESP,2014,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,36120598980
Spain,ESP,2013,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,32423244632
Spain,ESP,2012,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,22781595828
Spain,ESP,2011,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,19427793387
Spain,ESP,2010,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,40193892315
Spain,ESP,2009,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,56950690050
